trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2020-07-25T15:31:53Z,"Wuckert, Wintheiser and Friesen",home,77.64,Alva,WY,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,df4201654e6795eca2bc9c1d80c34495,43.7691,-104.428633,0
2019-11-11T01:20:15Z,"Kovacek, Dibbert and Ondrick",grocery_pos,96.99,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14,a8a70c8bcf43018598e524408e1da26f,39.978905,-94.050035,0
2020-09-02T23:00:58Z,O'Keefe-Wisoky,food_dining,8.26,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,79d7727e2080e771d1143be50b681b3c,39.713097,-94.133245,0
2019-12-15T23:35:46Z,Johns-Hoege,entertainment,4,Luray,MO,40.4931,-91.8912,519,Town planner,1966-02-13,bb936b81b5d129c0f34c2802d8ce0d88,39.603988,-91.015741,0
2020-04-26T01:40:37Z,"Schmeler, Bashirian and Price",shopping_net,468.8,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,cbd44c8c429a6336f55d5c63f5d910e0,45.480736,-123.22374,0
2019-11-22T16:24:39Z,Schmidt-Larkin,home,10.51,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,5776c2433cf467e7ac1efc80a445ac37,34.174813,-117.836946,0
2020-03-16T22:27:55Z,"Lowe, Dietrich and Erdman",kids_pets,17.52,Bay City,OR,45.5197,-123.8761,1530,Colour technologist,1986-11-24,4c0f52be62b2d7a266c391dd20de3bc6,44.896727,-123.923573,1
2020-07-25T05:06:36Z,"Herman, Treutel and Dickens",misc_net,7.99,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,2ee1196f45cf64c190672835d59c4421,48.400722,-122.933593,0
2020-09-28T05:41:11Z,Hermann and Sons,shopping_pos,5.41,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,5535a8b91d2e7c6103fe729888afc181,34.722245,-118.304397,0
2019-10-28T07:33:25Z,"Reichert, Shanahan and Hayes",shopping_net,110.57,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,6f83fa54788d3e03237a7f53e5043550,40.533102,-125.168535,0
2019-03-02T16:57:31Z,"Ledner, Hartmann and Feest",health_fitness,29.2,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,984b33bdf39ceca6330b7fc29807c381,41.564129,-97.878452,0
2019-02-10T14:17:55Z,"Kutch, Steuber and Gerhol",food_dining,4,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,79f66a1c183bf6f63b1741ae773d0683,36.184645,-106.844055,0
2020-03-04T07:37:46Z,"Cremin, Hamill and Reichel",misc_pos,3.9,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,58f42ed843cc5734077b70e0dad37b49,39.403875,-123.019408,0
2019-09-06T16:27:57Z,Feil-Mo,health_fitness,33.87,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,d7861334cd47c28c7237d62f136d78e7,42.998992,-108.855487,0
2020-05-28T14:55:00Z,"Reichel, Bradtke and Blan",travel,3.63,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,bc5389e26193e1d1670f6b1c968540c0,38.032687,-90.433358,0
2020-06-19T09:16:49Z,Kling-Grant,grocery_net,45.98,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,9c739fced017cf453e2199d1766317cb,38.23933,-94.606457,0
2019-11-30T23:41:51Z,O'Connell-Ullrich,home,107.12,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,b17a813e834e698a8b0a25d03232ad1f,39.489165,-119.312958,0
2019-06-18T23:16:06Z,Mohr-Baye,shopping_net,13.98,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,193270db2fc42477a2824a3aec847d30,41.16213,-100.556274,0
2020-01-16T20:56:30Z,Boyer PLC,shopping_net,3.99,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,3ceb669bde83c004a26549594e04ec1f,45.201219,-119.86973,0
2020-08-29T13:41:21Z,Nienow PLC,entertainment,23.91,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,147313426a58b4b7aa0af42024228444,33.233533,-118.734706,0
2019-08-10T01:12:06Z,Vandervort-Funk,grocery_pos,79.67,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06,0705cc834d4d005133b263c810d13733,33.791845,-116.709547,0
2020-04-25T22:47:21Z,Dietrich-Fadel,health_fitness,137.48,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10,83beae15fb2bb6a6939b3990b65fcf3b,42.038015,-99.12365,0
2019-11-18T23:12:39Z,"Ledner, Hartmann and Feest",health_fitness,55.57,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,f5a0cee4b14b0cd675740c704983593c,32.947645,-116.989765,0
2019-02-22T21:55:04Z,Ruecker-Mayert,kids_pets,45.4,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,f724abe2b2aae8a6fef9ddc4b7e84777,34.129817,-118.997176,0
2019-04-08T19:41:43Z,"Douglas, DuBuque and McKenzie",travel,1.53,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24,7a2352e7d7373d5000c3e7a52511d66b,36.253107,-105.104537,0
2019-03-06T08:15:05Z,Collier Inc,grocery_net,37.49,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,32f0fbbd60341677d1471f437b8c2f50,47.084105,-121.310621,0
2020-12-21T23:54:23Z,Dickinson-Rempel,misc_pos,51.57,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,1260b0f3a7fb6a4674a9c319a67c7169,44.470962,-122.876164,0
2019-03-22T21:16:48Z,"Roob, Conn and Tremblay",shopping_pos,5.26,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,4f834da2f750e62247f8b929e5dfeeaa,39.498516,-90.464191,0
2019-11-21T12:34:01Z,"Reichert, Rowe and Mraz",shopping_net,5.56,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18,8ea1ed5e230f1452323e3ac24caf646d,37.098106,-122.675349,0
2020-04-07T15:34:15Z,Weber and Sons,food_dining,1.06,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,14e5507ec2425818d0be03cfa726a6bb,38.534261,-108.681452,0
2019-11-16T23:05:28Z,Hoppe-Parisian,kids_pets,84.15,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,5313981e0a1c40064a0a8fd53c145d07,33.396378000000006,-117.328643,0
2020-07-12T22:53:25Z,Osinski Inc,personal_care,3.35,American Fork,UT,40.3928,-111.7941,42384,Futures trader,1992-12-29,75679a451ce47003d6f80f640ed52039,40.560999,-112.377329,0
2020-08-18T15:10:31Z,Yost-Rogahn,personal_care,20.61,Kirtland Afb,NM,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30,9676ec389a5477c3601501d8f1fc1c05,35.997993,-106.758382,0
2019-12-12T23:37:48Z,Quitzon-Goyette,home,15.43,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,b1d3d1f2254bf59e10f8af59c07fb26f,47.500212,-121.768102,0
2020-11-30T21:34:37Z,Kutch-Ferry,home,25.28,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,a95ebff4f1a34ac90d5ae8a5c6eb0398,35.828856,-105.619415,0
2020-11-08T08:55:23Z,Bartoletti-Wunsch,gas_transport,54.21,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,6bebb5bf58ca55f747588c99b164c489,39.218043,-108.882739,0
2019-07-18T15:09:14Z,Kuhn Group,food_dining,70.98,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,1abe8263faaa36bdd9dbc4e07e41d38b,45.236304,-122.711345,0
2020-08-11T21:15:37Z,Reilly LLC,home,71.44,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,3b6ceada0c9f2949c933d8965db0b7a4,39.407658000000005,-110.637241,0
2019-11-30T06:04:22Z,Goodwin-Nitzsche,grocery_pos,185.68,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,4d31f3d2a33d68d98ad67e861c8c4600,32.962939,-112.03972,0
2020-12-14T04:41:49Z,Sporer Inc,gas_transport,66.02,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31,8d2556acabe3063297ec171c7357fb3d,37.134858,-93.415976,0
2019-07-19T01:38:17Z,Lebsack and Sons,misc_net,121.35,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,ba2467ca87e834cff0a4a7f507e9362f,37.386523,-119.561081,0
2019-05-27T04:34:20Z,Durgan-Aue,misc_net,493.87,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,d4a58aa47c1786edb28dee4cf4ca184b,48.927144,-118.276821,0
2019-10-31T23:17:17Z,Schimmel-Olson,kids_pets,37.52,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,645ce2b36caa8e32edaad4db5af6cfa7,39.227838,-120.73397,0
2019-07-20T14:06:41Z,Thiel PLC,misc_pos,2.56,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,b1a684b9e50a0dcb4b146cf8e06a0009,42.304037,-99.452613,0
2019-12-05T13:06:11Z,Pacocha-Weissnat,kids_pets,141.94,San Jose,CA,37.3304,-121.7913,973849,Science writer,1955-06-12,4eacef981f2d67b7d470e350745f39e3,37.537845,-121.74743,0
2020-09-09T21:50:48Z,Greenholt Lt,health_fitness,16.75,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,a375f3b2d80c968c052aacea61408d77,44.099307,-123.385767,0
2020-08-06T22:58:14Z,Howe Lt,misc_pos,6.2,Fullerton,NE,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,3d02e5b27e9649191033eeb2d4364685,41.464467,-97.977311,0
2020-12-08T14:32:10Z,Douglas-White,entertainment,12.53,Ashford,WA,46.7531,-121.9898,759,Video editor,1956-09-14,4aa5a1bfc49e36836f58b29e8e10fa10,47.584924,-121.541268,0
2019-01-10T18:22:11Z,Gaylord-Powlowski,home,50.63,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,1957-04-17,570d398271eb85dc0ed560531aecfb68,36.036015,-90.7505,0
2019-11-10T08:03:42Z,Strosin-Cruickshank,grocery_pos,128.28,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,5ebcbb18caf925442892d661d09d73a5,44.503281,-121.690922,0
2020-07-10T09:08:11Z,"Stroman, Hudson and Erdman",gas_transport,43.13,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,35a5f2f433cb06cef60e9c234b5e0435,49.164547,-123.170665,0
2020-12-01T19:03:11Z,Tromp Group,travel,7.34,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,70e4fea035fc1ec8f579e5b89ebc1233,40.496884,-109.467682,0
2020-05-12T20:32:52Z,Gleason-Macejkovic,shopping_net,437.48,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,aedbad89a5e142ef985a878b0ce5d2de,34.812595,-118.41101100000002,0
2019-03-23T23:10:01Z,"O'Connell, Botsford and Han",home,25.57,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,83ca28aed626fa062e837ed936c76560,44.897999,-122.407794,0
2020-08-08T16:25:33Z,Roob-Okunev,health_fitness,3.62,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,a0faad31721b5a9a8d8e8469128dd2a5,43.5307,-123.215884,0
2020-12-09T08:38:07Z,Cartwright-Harris,grocery_pos,182.07,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,cd2f7584cc48732a268b752bbd6cf95c,33.167371,-111.40404,0
2020-07-03T20:29:11Z,Heller PLC,health_fitness,66.84,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,1961-05-19,ec43b525542418b611e7eab94dbcedb2,43.92421,-122.942822,0
2020-07-06T15:57:18Z,Kozey-Kuhlman,personal_care,75.83,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,13af8766e499c2fda2016a4b0df0450e,40.551507,-106.448522,0
2019-03-31T08:41:49Z,Rau and Sons,grocery_pos,113.14,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,b423b3440d8b5110bd44b1ab3a99c96f,42.325566,-109.200487,0
2020-03-04T20:44:41Z,Stark-Koss,home,81.66,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,03fd1b3185b0f0b609fe1b072d10bbfd,37.540957,-92.929201,0
2019-06-29T03:25:50Z,McDermott-Weimann,grocery_pos,98.09,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,a23723eba6b37c6fac8804b0adc33fd6,37.658441,-92.198607,0
2019-07-31T23:38:21Z,"Turner, Ziemann and Lehne",food_dining,121.37,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,9be836385ded20c84e689cd601c9832e,42.603513,-96.929635,0
2020-03-07T22:00:02Z,Dare-Gibson,health_fitness,39.12,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,97a785f8cd2f4b1d3b70f1bc2a30473c,34.919763,-118.49306599999998,0
2020-06-09T09:06:03Z,"Kerluke, Kertzmann and Wiz",misc_net,43.19,Loving,NM,32.274,-104.0914,1925,Educational psychologist,1952-05-26,47078be0aba0f63f4a5f1f3b7bffd651,31.3173,-103.591991,0
2019-12-23T05:02:21Z,Erdman-Kertzmann,gas_transport,38.26,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03,adad54c524783a050b93d06fb21465ba,45.409371,-119.93223,0
2020-12-23T08:42:34Z,Parisian and Sons,gas_transport,22.3,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10,8648a3f2c34cf19ee20b4073be15ffb4,40.850565,-99.56204,0
2020-05-18T18:39:35Z,Crona and Sons,kids_pets,84.43,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,1988-01-04,1420fdb63bd880d2c2b4521741a6c591,38.306245,-104.827739,0
2020-08-04T13:56:16Z,"Graham, Hegmann and Hammes",food_dining,62.69,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,4f1e62ac80ac1f6c0869b61d5d67aae9,40.309595,-94.042414,0
2019-12-02T12:48:42Z,Renner Lt,home,83.42,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,8c2616812267de34bfb6ed0bd586031f,40.631154,-93.453036,0
2020-05-03T21:54:25Z,Dibbert and Sons,entertainment,82.46,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27,8b5f8ed77bd2437caceb7c02405a3ef6,40.562676,-106.401688,0
2019-03-09T19:03:31Z,Hoppe-Parisian,kids_pets,29.01,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,c35dc51931388b19bf2a9013972e4566,33.495708,-117.642038,0
2020-09-08T22:08:30Z,Padberg-Saue,home,103.1,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,145eee40edbf534d7e4407ffa8594a38,38.675638,-110.269876,0
2019-09-22T02:56:05Z,Kassulke PLC,shopping_net,1.85,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,ebb454cd21b03adc19dc734b112a9d5c,44.695512,-122.17131100000002,0
2020-10-25T23:05:24Z,Champlin-Caspe,home,101.66,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,ccd027ea5a8f4d617580ca15a4776ee7,44.997948,-123.87037,0
2019-11-30T15:50:01Z,O'Keefe-Wisoky,food_dining,56.91,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,384a4a2e79ed82e5b25e1a5defe08535,38.282234,-94.994633,0
2020-06-18T14:18:36Z,"Watsica, Haag and Considine",shopping_pos,27.26,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,ade832bc7c7845c1544a6b0d5797f30a,34.403439,-105.461108,0
2019-09-27T11:05:04Z,"Johnson, Runolfsdottir and Maye",misc_net,6.7,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,cfea8c4c938e59c27c75db1631f658ff,40.802596,-123.830063,0
2019-12-02T19:17:33Z,Upton PLC,entertainment,85.59,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,e44354dc745c88d5f43d1323d5adc2de,39.431779,-105.245286,0
2019-12-22T10:51:15Z,"Cremin, Hamill and Reichel",misc_pos,212.27,Louisiana,MO,39.4336,-91.0664,4593,"Teacher, early years/pre",1940-11-11,92f3c538c1287ad4682f815b3b75a70a,39.429251,-90.726579,0
2019-08-19T23:38:45Z,Johns-Hoege,entertainment,9.07,Greenview,CA,41.5403,-122.9366,308,Call centre manager,1958-09-20,2a7d060fcbed3dc55cd11e7bdede002e,40.663747,-122.070462,0
2020-12-20T13:34:24Z,Morissette-Schaefe,personal_care,70.67,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,73f130d7bd0108ae2b0d7b488528f856,45.280617,-123.571157,0
2020-08-25T17:21:00Z,Leannon-W,food_dining,4.54,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31,015a4923ba972b4eb3b0abd5e6404a22,36.170458000000004,-93.592774,0
2020-03-04T06:57:57Z,Bauch-Rayno,grocery_pos,94.21,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27,d34dd5f1ab9219c8597a0ce3eb9ebb11,40.404639,-106.615246,0
2020-04-11T21:07:08Z,"Daugherty, Pouros and Beahan",shopping_pos,4.62,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,1c125657c21ecade106aedd10df48885,39.738468,-123.77239099999998,0
2020-04-12T20:29:54Z,Douglas-White,entertainment,14.3,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,8b89cd9b63fe5d5b005147876b9c5bdd,34.799347999999995,-105.909783,0
2019-06-29T21:46:39Z,Ullrich Lt,kids_pets,17.85,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,c64fb690070c9817ea6aa925dde51d52,39.311475,-108.799604,0
2019-11-09T19:07:28Z,Emmerich-R,personal_care,16.94,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,7226454fcb6560f0403148b7e3c9542d,45.238643,-122.775654,0
2020-12-13T10:51:59Z,Runolfsson and Sons,grocery_net,67.44,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,a34cd8c390869d89b1fb0a80a2e52f56,32.773137,-117.058082,0
2020-04-18T04:37:00Z,Wolf Inc,grocery_pos,214.92,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,42b8929d50f919aa7cc4160d828d98ee,33.103133,-111.818199,0
2020-09-21T07:34:04Z,Shields Inc,grocery_net,67.89,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,1f5257afa6748402c11eb4744056bf01,35.258715,-119.052516,0
2019-10-17T22:15:36Z,"Brown, Homenick and Lesch",health_fitness,150.53,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,f8ea19c9b5270f2b62360c27b1e5d2e3,38.192283,-122.768222,0
2020-12-04T21:41:30Z,Zboncak Lt,food_dining,83.09,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18,2a045b03316dc6fefbf7e970be5cb8b1,39.311709,-93.845125,0
2019-10-06T11:02:28Z,Johns-Hoege,entertainment,21.43,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,1b07ec0bb46fe070c88dad40aa404350,41.677943,-96.277232,0
2019-12-09T04:05:46Z,Wolf Inc,grocery_pos,62.06,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06,3c25337219a7b49a7f708654faddbe45,32.754605,-116.213194,0
2019-12-09T14:57:02Z,"Douglas, Schneider and Turne",shopping_pos,9.57,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,2371acd255b7f99ab4a648a5f3273d93,45.626241,-122.224127,0
2019-05-06T03:36:49Z,"Moen, Reinger and Murphy",grocery_pos,111.5,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15,4bc353561b5ca2d9c6cdea9dd30f359c,45.206114,-117.397376,0
2019-04-10T00:00:02Z,Price Inc,shopping_net,101.36,Parker Dam,CA,34.298,-114.156,126,Marketing executive,1992-10-07,a7053efce44f5b5ae84bd9f930393a38,33.64775,-115.114094,0
2019-11-26T11:45:57Z,Cormier LLC,shopping_net,23.21,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,f6aafb5ec37b49f17174a4cc7f9f0206,40.798498,-98.571225,0
2020-08-22T06:20:02Z,Kutch LLC,gas_transport,74.23,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19,697cca73176627659ed0cdec03792ffc,37.895091,-120.795646,0
2019-06-23T21:58:02Z,Ullrich Lt,kids_pets,24.59,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,97b68f2ad29dbde9328d0d996dfe574e,44.46521,-122.579958,0
2020-02-24T20:22:42Z,Little-Gleichne,travel,2.05,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,1d30b558b8e53084b102f1cc8349e7e2,38.032566,-91.086983,0
2019-11-07T13:55:31Z,Graham and Sons,health_fitness,7.93,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21,0eef4688825cb7d44b574f05f3293b06,42.062672,-121.872306,0
2020-12-20T14:31:08Z,Ernser-Lynch,food_dining,31.74,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,b3f6925ecaffcbca777cb495ecf82f2a,38.064436,-121.375486,0
2020-10-21T14:06:20Z,Barton LLC,kids_pets,119.84,Parker,CO,39.5102,-104.7216,84861,Materials engineer,1932-03-10,3615441230933d22346a05eb1462642f,39.95153,-104.371381,0
2019-07-22T07:01:39Z,"Connelly, Reichert and Fritsch",gas_transport,45.2,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,acab1a184d8c802e9b5959699e0b83e2,33.353188,-117.724837,0
2020-02-10T06:57:33Z,"Reichert, Shanahan and Hayes",shopping_net,1.9,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,1964-06-22,67496dbb01396724c7c0661d1cecdd04,35.685947,-104.982426,0
2019-08-08T22:05:37Z,Kilback Group,food_dining,15.67,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,1988-01-04,5dda26e74b402c1c9d67b4d1faf08724,37.482399,-104.917127,0
2019-11-30T23:41:49Z,Friesen Lt,health_fitness,66.31,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03,a436fced7ee47851b8f748dfb0ef8a0c,38.413616,-122.847979,0
2020-11-24T18:31:38Z,Reichel LLC,personal_care,7.96,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,89d687c36ac897703241c7df9d6ecc61,33.138125,-112.610399,0
2020-10-10T03:36:28Z,Jaskolski-Vandervort,misc_net,33.67,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,0069d6a6388144c136d0e1b755314403,44.011159,-109.191416,0
2019-12-18T20:09:26Z,Breitenberg LLC,travel,452.97,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18,a9573b29b862f296744581980c8a9ab6,46.616946,-119.269511,0
2020-05-31T13:50:01Z,"Baumbach, Hodkiewicz and Walsh",shopping_pos,2.69,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24,2866eea9414425cfa9a3675d8214a138,39.356695,-109.834814,0
2020-05-22T19:27:57Z,Gislason Group,travel,7.61,Syracuse,MO,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,804e19f82025ca2d10131db08238940a,38.098788,-92.510109,0
2019-06-08T06:05:57Z,Kling Inc,gas_transport,71.49,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,e176849974afc6d4043d9aace97f9503,33.254478000000006,-117.940124,0
2019-10-13T15:08:48Z,"Yost, Block and Koepp",misc_pos,1.13,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,29ddb9ac6068f037af90648c4897784b,48.963397,-121.651156,0
2020-02-05T13:38:35Z,Barrows PLC,shopping_pos,4.89,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,aa20804932b9a93683fc70cbefc447b4,38.961753,-93.302963,0
2020-02-05T14:56:30Z,"Medhurst, Cartwright and Ebert",personal_care,3.68,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,a79f26254c04e5add743e93e84467e0b,44.731098,-122.270441,0
2020-07-13T17:14:07Z,Quitzon-Goyette,home,91.33,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,13c2bd6e89b011e2c00bb36d919f3f7c,38.125698,-94.792372,0
2019-12-02T16:06:46Z,Upton PLC,entertainment,3.3,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,f62c71e56bf02611224d4f1021ba56bb,34.882079,-118.778107,0
2019-04-25T19:29:01Z,"Roberts, Daniel and Macejkovic",kids_pets,9.67,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,54daf35f85e7f6ac8ad8bcf99c08ac1d,44.061946,-123.439236,0
